post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,attribute:Category,attribute_data:Category,attribute:Color,attribute_data:Color,attribute:Hand,attribute_data:Hand,"attribute:Hub Color","attribute_data:Hub Color","attribute:Insert Width","attribute_data:Insert Width",attribute:Length,attribute_data:Length,attribute:Model,attribute_data:Model,"attribute:Product Width","attribute_data:Product Width","attribute:Product width","attribute_data:Product width",attribute:Seal,attribute_data:Seal,"attribute:Select Hand","attribute_data:Select Hand",attribute:Side,attribute_data:Side,attribute:Size,attribute_data:Size,"attribute:Spoke Color","attribute_data:Spoke Color","attribute:Spoke Size","attribute_data:Spoke Size","attribute:Spokes Color","attribute_data:Spokes Color",attribute:Stages,attribute_data:Stages,attribute:Type,attribute_data:Type,attribute:Usage,attribute_data:Usage,"attribute:Wheel Size","attribute_data:Wheel Size",attribute:Width,attribute_data:Width,attribute:bearing-spacer,attribute_data:bearing-spacer,attribute:color,attribute_data:color,attribute:lenght,attribute_data:lenght,attribute:length,attribute_data:length,attribute:pa_clabel-type,attribute_data:pa_clabel-type,attribute:pa_color,attribute_data:pa_color,attribute:pa_product-type,attribute_data:pa_product-type,attribute:pa_product-width,attribute_data:pa_product-width,attribute:pa_spokes-color,attribute_data:pa_spokes-color,attribute:pa_spokes-color-1,attribute_data:pa_spokes-color-1,attribute:pa_wheel-size,attribute_data:pa_wheel-size,attribute:pa_width,attribute_data:pa_width,attribute:side,attribute_data:side,attribute:size,attribute_data:size,attribute:spokes-color,attribute_data:spokes-color,attribute:thickness,attribute_data:thickness,attribute:type,attribute_data:type,attribute:wheel-size,attribute_data:wheel-size,attribute:width,attribute_data:width
"Creepy Crawler 20x2.0 (54-406)",creepy-crawler-20x2-0-54-406,,245929,,,publish,,0,"2024-04-09 04:57:16",1,closed,B71.01.05,,,no,no,,44.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/CreepyCrawler.jpg ! alt :  ! title : CreepyCrawler ! desc :  ! caption : ",,https://49b.pfcd.ca/product/creepy-crawler-20x2-0-54-406/,0,,,,,,,,,,,,simple,,"Tires > 20'' (406)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Performance - Black Folding 20x1.10 (28-406)",performance-black-folding-20x1-10-28-406,,245930,,,publish,,0,"2024-04-09 04:57:16",1,closed,SNA11653962,,,no,no,,70.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/SNA11653962.png ! alt :  ! title : SNA11653962 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/performance-black-folding-20x1-10-28-406/,0,,,,,,,,,,,,simple,,"Tires > 20'' (406)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pro One 20x1.10 (28-406) Microskin TLE - Black Folding",pro-one-20x1-10-28-406-microskin-tle-black-folding,,245931,,,publish,,0,"2024-04-09 04:57:16",1,closed,SNA11653951,,,no,no,,110.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/SNA11653951.png ! alt :  ! title : SNA11653951 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/pro-one-20x1-10-28-406-microskin-tle-black-folding/,0,,,,,,,,,,,,simple,,"Tires > 20'' (406)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K1129 Kwick Journey 20x1.75(45-406) - Black",k1129-kwick-journey-20x1-7545-406-black,,245932,,,publish,,0,"2024-04-09 04:57:16",1,closed,K212949,,,no,no,,56.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K1129.png ! alt :  ! title : K1129 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k1129-kwick-journey-20x1-7545-406-black/,0,,,,,,,,,,,,simple,,"Tires > 20'' (406)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS385 Kojak 35-406 (20 x 1.35) - Black",hs385-kojak-35-406-20-x-1-35-black,,245933,,,publish,,0,"2024-04-09 04:57:16",1,closed,SNA11100063,,,no,no,,45.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/SNA11600046-02.png ! alt :  ! title : SNA11600046-02 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs385-kojak-35-406-20-x-1-35-black/,0,,,,,,,,,,,,simple,,"Tires > 20'' (406)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C1131 Dirt Monster 20x1.95(406) - Black",c1131-dirt-monster-20x1-95406-black,,245934,,,publish,,0,"2024-04-09 04:57:16",1,closed,2TY010,,,no,no,,35.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/2TY010.jpg ! alt :  ! title : 2TY010 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/c1131-dirt-monster-20x1-95406-black/,0,,,,,,,,,,,,simple,,"Tires > 20'' (406)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marathon Winter HS396 Reflex - Black 20x1.60(42-406)",marathon-winter-hs396-reflex-black-20x1-6042-406,,245935,,,publish,,0,"2024-04-09 04:57:17",1,closed,SNA11116448.02,,,no,no,,102.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/SNA11100599.01_200x200.png ! alt :  ! title : SNA11100599.01_200x200 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/marathon-winter-hs396-reflex-black-20x1-6042-406/,0,,,,,,,,,,,,simple,,"Tires > 20'' (406)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20 x 2.15 (55-406) Marathon GT 365 Black Reflex",20-x-2-15-55-406-marathon-gt-365-black-reflex,,245936,,,publish,,0,"2024-04-09 04:57:17",1,closed,SNA11159243,,,no,no,,56.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/SNA11159243.jpg ! alt :  ! title : SNA11159243 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/20-x-2-15-55-406-marathon-gt-365-black-reflex/,0,,,,,,,,,,,,simple,,"Tires > 20'' (406)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K196 Kontender 20x1.0 (23-451)",k196-kontender-20x1-0-23-451,,245953,,,publish,,0,"2024-04-09 05:15:38",1,closed,K25200119650,,,no,no,,40.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2023/12/K196_gybk26.jpg ! alt :  ! title : K196_gybk26.jpg ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k196-kontender-20x1-0-23-451/,0,,,,,,,,,,,,simple,,"Tires > 20'' (451)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS387 Right Run 20x1.0 (25-451)",hs387-right-run-20x1-0-25-451,,245954,,,publish,,0,"2024-04-09 05:15:38",1,closed,SNA10273328.01,,,no,no,,25.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS387_RightRun.jpg ! alt :  ! title : HS387_RightRun ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs387-right-run-20x1-0-25-451/,0,,,,,,,,,,,,simple,,"Tires > 20'' (451)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS350 Stelvio 20x1.125 (28-451)",hs350-stelvio-20x1-125-28-451,,245955,,,publish,,0,"2024-04-09 05:15:38",1,closed,SNA11121351,,,no,no,,39.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS350_Stelvio.jpg ! alt :  ! title : HS350_Stelvio ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs350-stelvio-20x1-125-28-451/,0,,,,,,,,,,,,simple,,"Tires > 20'' (451)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K143 Street 20x1.375 (37-451)",k143-street-20x1-375-37-451,,245956,,,publish,,0,"2024-04-09 05:15:38",1,closed,K25202014314,,,no,no,,15.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K143.jpg ! alt :  ! title : K143 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k143-street-20x1-375-37-451/,0,,,,,,,,,,,,simple,,"Tires > 20'' (451)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aeroflex 20x1.375 (451)",aeroflex-20x1-375-451,,245957,,,publish,,0,"2024-04-09 05:15:38",1,closed,2TY0063AAB,,,no,no,,40.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/aeroflex.jpg ! alt :  ! title : aeroflex ! desc :  ! caption : ",,https://49b.pfcd.ca/product/aeroflex-20x1-375-451/,0,,,,,,,,,,,,simple,,"Tires > 20'' (451)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS387 Right Run 22x1.0 (25-489)",hs387-right-run-22x1-0-25-489,,245960,,,publish,,0,"2024-04-09 05:23:34",1,closed,SNA10275387,,,no,no,,25.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS387_RightRun.jpg ! alt :  ! title : HS387_RightRun ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs387-right-run-22x1-0-25-489/,0,,,,,,,,,,,,simple,,"Tires > 22'' (489)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS440 Marathon Plus Evolution Reflex 22x1.0 (25-489)",hs440-marathon-plus-evolution-reflex-22x1-0-25-489,,245961,,,publish,,0,"2024-04-09 05:23:34",1,closed,SNA10275440,,,no,no,,75.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS440.jpg ! alt :  ! title : HS440 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs440-marathon-plus-evolution-reflex-22x1-0-25-489/,0,,,,,,,,,,,,simple,,"Tires > 22'' (489)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS464 Durano - Black 24x0.90 (23-520)",hs464-durano-black-24x0-90-23-520,,245963,,,publish,,0,"2024-04-09 05:31:02",1,closed,SNA11600685,,,no,no,,70.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS464_Durano.jpg ! alt :  ! title : HS464_Durano ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs464-durano-black-24x0-90-23-520/,0,,,,,,,,,,,,simple,,"Tires > 24'' (520)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K62 Street 24x1.25 (37-547)",k62-street-24x1-25-37-547,,245966,,,publish,,0,"2024-04-09 06:41:05",1,closed,K25247006217,,,no,no,,20.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K62.jpg ! alt :  ! title : K62 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k62-street-24x1-25-37-547/,0,,,,,,,,,,,,simple,,"Tires > 24'' (547)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K1051 Konstrictor 25x1.0 (23-559)",k1051-konstrictor-25x1-0-23-559,,245968,,,publish,,0,"2024-04-09 07:08:25",1,closed,K2525105185,,,no,no,,30.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K10515.jpg ! alt :  ! title : K10515 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k1051-konstrictor-25x1-0-23-559/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K1044 Kool Bullet 25x1.0 (25-559)",k1044-kool-bullet-25x1-0-25-559,,245969,,,publish,,0,"2024-04-09 07:08:26",1,closed,K25250110411,,,no,no,,30.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/k1044_200x200.jpg ! alt :  ! title : k1044_200x200 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k1044-kool-bullet-25x1-0-25-559/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS343 SpeedAir 25x0.75 (20-559)",hs343-speedair-25x0-75-20-559,,245970,,,publish,,0,"2024-04-09 07:08:26",1,closed,SNA10231353.01,,,no,no,,71.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2023/12/HS343_SpeedAir_white.jpg ! alt :  ! title : HS343_SpeedAir_white.jpg ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs343-speedair-25x0-75-20-559/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS387 Right Run 25x1.0 (23-559)",hs387-right-run-25x1-0-23-559,,245971,,,publish,,0,"2024-04-09 07:08:26",1,closed,SNA10283687,,,no,no,,25.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS387_RightRun.jpg ! alt :  ! title : HS387_RightRun ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs387-right-run-25x1-0-23-559/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS349 Quick Slick 25x1.0 (25-559)",hs349-quick-slick-25x1-0-25-559,,245972,,,publish,,0,"2024-04-09 07:08:26",1,closed,SNA10231349,,,no,no,,23.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS349_QuickSlick7.jpg ! alt :  ! title : HS349_QuickSlick7 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs349-quick-slick-25x1-0-25-559/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS344 Home Run 25x1.0 (25-559)",hs344-home-run-25x1-0-25-559,,245973,,,publish,,0,"2024-04-09 07:08:26",1,closed,SNA10231644,,,no,no,,28.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/hs344.jpg ! alt :  ! title : hs344 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs344-home-run-25x1-0-25-559/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS464 Durano 25x1.10 (28-559)",hs464-durano-25x1-10-28-559,,245974,,,publish,,0,"2024-04-09 07:08:26",1,closed,SNA11600686,,,no,no,,70.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS464_Durano.jpg ! alt :  ! title : HS464_Durano ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs464-durano-25x1-10-28-559/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS408 Airborne 25x1.2 (30-559)",hs408-airborne-25x1-2-30-559,,245975,,,publish,,0,"2024-04-09 07:08:27",1,closed,SNA11641408,,,no,no,,106.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS408_Airborne.jpg ! alt :  ! title : HS408_Airborne ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs408-airborne-25x1-2-30-559/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C1195 Passage 25x1.0 (25-559)",c1195-passage-25x1-0-25-559,,245976,,,publish,,0,"2024-04-09 07:08:27",1,closed,2TY056,,,no,no,,60.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/passage.jpg ! alt :  ! title : passage ! desc :  ! caption : ",,https://49b.pfcd.ca/product/c1195-passage-25x1-0-25-559/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C1836 Sentinel 25x1.0 (25-559)",c1836-sentinel-25x1-0-25-559,,245977,,,publish,,0,"2024-04-09 07:08:27",1,closed,2TY057,,,no,no,,60.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/sentinel.jpg ! alt :  ! title : sentinel ! desc :  ! caption : ",,https://49b.pfcd.ca/product/c1836-sentinel-25x1-0-25-559/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C1191 Silver Bullet 25x1.0 (25-559)",c1191-silver-bullet-25x1-0-25-559,,245978,,,publish,,0,"2024-04-09 07:08:27",1,closed,2TY130,,,no,no,,60.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/C1191-side.jpg ! alt :  ! title : C1191-side ! desc :  ! caption : ",,https://49b.pfcd.ca/product/c1191-silver-bullet-25x1-0-25-559/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MS3 25 (25-559)",ms3-25-25-559,,245979,,,publish,,0,"2024-04-09 07:08:27",1,closed,2TY645,,,no,no,,125.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/WS-3.jpg ! alt :  ! title : WS-3 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/ms3-25-25-559/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS440 Marathon Plus Reflex 26x1.35 (35-559)",hs440-marathon-plus-reflex-26x1-35-35-559,,245980,,,publish,,0,"2024-04-09 07:08:27",1,closed,SNA11100760,,,no,no,,99.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS440.jpg ! alt :  ! title : HS440 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs440-marathon-plus-reflex-26x1-35-35-559/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS396 Marathon Winter Reflex - Stud 26x1.75 (47-559)",hs396-marathon-winter-reflex-stud-26x1-75-47-559,,245981,,,publish,,0,"2024-04-09 07:08:27",1,closed,SNA11100599.01,,,no,no,,75.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/SNA11100599.01.png ! alt :  ! title : SNA11100599.01 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs396-marathon-winter-reflex-stud-26x1-75-47-559/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K1224 Paradigm 25x1 (25-559) - Black",k1224-paradigm-25x1-25-559-black,,245982,,,publish,,0,"2024-04-09 07:08:28",1,closed,K25251224171,,,no,no,,65.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K1224.png ! alt :  ! title : K1224 ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k1224-paradigm-25x1-25-559-black/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K816 Smoke 26x2.10 (54-559) - Gy",k816-smoke-26x2-10-54-559-gy,,245983,,,publish,,0,"2024-04-09 07:08:28",1,closed,K01265381614,,,no,no,,20.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2023/12/noimage-1.gif ! alt :  ! title : noimage ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k816-smoke-26x2-10-54-559-gy/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HS387 Right Run 25x1 (28-559) - Grey/Black",hs387-right-run-25x1-28-559-grey-black,,245984,,,publish,,0,"2024-04-09 07:08:28",1,closed,SNA10159012,,,no,no,,35.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/HS387_RightRun.jpg ! alt :  ! title : HS387_RightRun ! desc :  ! caption : ",,https://49b.pfcd.ca/product/hs387-right-run-25x1-28-559-grey-black/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K803A All Terrain 26x1.375 (37-559)",k803a-all-terrain-26x1-375-37-559,,245985,,,publish,,0,"2024-04-09 07:17:45",1,closed,K25262080314,,,no,no,,25.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/k803a.jpg ! alt :  ! title : k803a ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k803a-all-terrain-26x1-375-37-559/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K197 EuroTrek 26x1.95 (50-559)",k197-eurotrek-26x1-95-50-559,,245986,,,publish,,0,"2024-04-09 07:17:45",1,closed,K25260219781,,,no,no,,25.000000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://49b.pfcd.ca/wp-content/uploads/2024/04/K197_Grey.jpg ! alt :  ! title : K197_Grey ! desc :  ! caption : ",,https://49b.pfcd.ca/product/k197-eurotrek-26x1-95-50-559/,0,,,,,,,,,,,,simple,,"Tires > 25'' (559)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
